level,timestamp,test_name,renoir_compile_time,renoir_execution_time,ibis_total_time
INFO,2024-06-11 10:57:59.082,test_non_nullable_filter_group_mutate,2.6756246870s,0.5021292830s
INFO,2024-06-11 10:58:06.035,test_non_nullable_filter_group_mutate_reduce,2.8225022370s,2.6592268770s
INFO,2024-06-11 10:58:11.962,test_non_nullable_filter_group_mutate_reduce,2.8003733140s,2.4137127380s
INFO,2024-06-11 10:58:18.062,test_non_nullable_filter_group_mutate_reduce,2.9278429200s,2.4213457110s
INFO,2024-06-11 10:58:23.926,test_non_nullable_filter_group_mutate_reduce,2.7579595430s,2.3772152930s
INFO,2024-06-11 10:58:30.361,test_non_nullable_filter_group_mutate_reduce,3.1476389000s,2.5770591970s
INFO,2024-06-11 10:58:36.581,test_non_nullable_filter_group_mutate_reduce,3.0033992230s,2.4736124010s
INFO,2024-06-11 10:58:42.799,test_non_nullable_filter_group_mutate_reduce,3.0302450400s,2.4343272730s
INFO,2024-06-11 10:58:49.258,test_non_nullable_filter_group_mutate_reduce,2.9917159780s,2.6107911830s
INFO,2024-06-11 10:58:55.587,test_non_nullable_filter_group_mutate_reduce,3.0185851290s,2.5281738350s
INFO,2024-06-11 10:59:01.746,test_non_nullable_filter_group_mutate_reduce,2.9187273770s,2.4585424350s
INFO,2024-06-11 10:59:07.817,test_non_nullable_filter_group_mutate_reduce,2.9209958130s,2.4271006590s
INFO,2024-06-11 11:15:17.065,test_nexmark_query_1,2.7150784840s,0.0979223410s,0.0542194360s
INFO,2024-06-11 11:15:19.916,test_nexmark_query_2,2.6283221270s,0.0987298320s,0.0585698001s
INFO,2024-06-11 11:15:26.398,test_nexmark_query_3,6.2856597840s,0.1016121910s,0.0384576500s
INFO,2024-06-11 11:15:35.021,test_nexmark_query_4,8.3722909130s,0.1034190630s,0.0752514790s
INFO,2024-06-11 11:15:43.885,test_nexmark_query_6,8.6416820390s,0.1013692460s,0.0649623570s
INFO,2024-06-11 11:15:47.479,test_non_nullable_filter_filter_select_select,2.6692742350s,0.1006946290s,0.0707829110s
INFO,2024-06-11 11:15:51.777,test_non_nullable_filter_group_mutate,4.1583191570s,0.0995747540s,0.0194299770s
INFO,2024-06-11 11:15:56.072,test_non_nullable_filter_group_mutate_reduce,4.1489124070s,0.1059528150s,0.0218411130s
INFO,2024-06-11 11:16:00.884,test_non_nullable_filter_group_select,4.6794662140s,0.1006989410s,0.0181836420s
INFO,2024-06-11 11:16:04.851,test_non_nullable_filter_reduce,3.8326424910s,0.1042899610s,0.0154316680s
INFO,2024-06-11 11:16:07.735,test_non_nullable_filter_select,2.7561278590s,0.0993925830s,0.0143191500s
INFO,2024-06-11 11:16:17.025,test_non_nullable_group_reduce_group_reduce_join,9.1298951710s,0.1125805310s,0.0276203860s
INFO,2024-06-11 11:16:26.524,test_non_nullable_group_reduce_join_mutate,9.3023439230s,0.1248649340s,0.0402190780s
INFO,2024-06-11 11:16:33.405,test_non_nullable_inner_join_select,6.7235446380s,0.1032649210s,0.0340282420s
INFO,2024-06-11 11:16:42.953,test_non_nullable_join_group_reduce,9.4020441880s,0.0992976630s,0.0261728700s
INFO,2024-06-11 11:16:49.593,test_non_nullable_left_join,6.4535709490s,0.1015018920s,0.0572316840s
INFO,2024-06-11 11:16:55.783,test_non_nullable_outer_join,6.0338487810s,0.1036731300s,0.0249918220s
INFO,2024-06-11 11:16:58.905,test_nullable_filter_filter_select_select,2.9862867590s,0.0995350520s,0.0109781460s
INFO,2024-06-11 11:17:03.707,test_nullable_filter_group_mutate,4.6599213690s,0.1021861850s,0.0111821320s
INFO,2024-06-11 11:17:08.897,test_nullable_filter_group_mutate_reduce,5.0483646570s,0.1020561470s,0.0120320020s
INFO,2024-06-11 11:17:14.005,test_nullable_filter_group_select,4.9737681120s,0.0995032800s,0.0090900770s
INFO,2024-06-11 11:17:18.298,test_nullable_filter_reduce,4.1591906220s,0.0986938110s,0.0085137230s
INFO,2024-06-11 11:17:21.194,test_nullable_filter_select,2.7620234390s,0.1018820240s,0.0090215090s
INFO,2024-06-11 11:17:30.053,test_nullable_group_reduce_group_reduce_join,8.7128112030s,0.1010107210s,0.0157867560s
INFO,2024-06-11 11:17:39.093,test_nullable_group_reduce_join_mutate,8.8864662760s,0.1044482510s,0.0175494660s
INFO,2024-06-11 11:17:45.711,test_nullable_inner_join_select,6.4667012400s,0.1008206320s,0.0204306330s
INFO,2024-06-11 11:17:54.623,test_nullable_join_group_reduce,8.7666144310s,0.1009292750s,0.0151648670s
INFO,2024-06-11 11:18:00.830,test_nullable_left_join,6.0573578550s,0.0988511660s,0.0133982840s
INFO,2024-06-11 11:18:06.941,test_nullable_outer_join,5.9545222080s,0.0993605970s,0.0133625780s
INFO,2024-06-11 11:18:11.864,test_nullable_windowing_explicit,4.7618914480s,0.1196316800s,0.0103064280s
INFO,2024-06-11 11:18:16.340,test_nullable_windowing_explicit_group,4.3342093640s,0.0995764170s,0.0123181640s
INFO,2024-06-11 11:18:21.031,test_nullable_windowing_explicit_window_far,4.5524205960s,0.1009287360s,0.0114740480s
INFO,2024-06-11 11:18:30.187,test_nullable_windowing_implicit_mean,9.0085450860s,0.1073395630s,0.0106443590s
INFO,2024-06-11 11:18:39.512,test_nullable_windowing_implicit_sum,9.1947489580s,0.0970200930s,0.0089984970s
INFO,2024-06-11 11:23:21.976,test_nullable_filter_filter_select_select,1.3301013150s,4.7316092180s
INFO,2024-06-11 11:23:28.171,test_nullable_filter_filter_select_select,1.3008606920s,4.0333145900s
INFO,2024-06-11 11:23:34.294,test_nullable_filter_filter_select_select,1.2745485890s,4.0246383060s
INFO,2024-06-11 11:23:40.540,test_nullable_filter_filter_select_select,1.3032854170s,4.1230966280s
INFO,2024-06-11 11:23:46.840,test_nullable_filter_filter_select_select,1.2899963760s,4.1890690420s
INFO,2024-06-11 11:23:53.070,test_nullable_filter_filter_select_select,1.2422691330s,4.1828010640s
INFO,2024-06-11 11:23:59.610,test_nullable_filter_filter_select_select,1.2347732530s,4.4799868480s
INFO,2024-06-11 11:24:06.185,test_nullable_filter_filter_select_select,1.2436589750s,4.4995358390s
INFO,2024-06-11 11:24:12.941,test_nullable_filter_filter_select_select,1.2400479470s,4.7028776810s
INFO,2024-06-11 11:24:19.711,test_nullable_filter_filter_select_select,1.2442399150s,4.6879847490s
INFO,2024-06-11 11:24:26.911,test_nullable_filter_filter_select_select,1.3531010200s,4.9196075430s
INFO,2024-06-11 11:26:10.652,test_nullable_filter_group_mutate,2.8408390440s,4.7964511920s
INFO,2024-06-11 11:26:19.097,test_nullable_filter_group_mutate,2.8357423760s,4.7726011000s
INFO,2024-06-11 11:26:28.273,test_nullable_filter_group_mutate,2.8165783910s,5.5421426130s
INFO,2024-06-11 11:26:38.465,test_nullable_filter_group_mutate,3.1139237810s,6.1777539030s
INFO,2024-06-11 11:26:48.303,test_nullable_filter_group_mutate,3.1911522590s,5.8307142030s
INFO,2024-06-11 11:26:57.882,test_nullable_filter_group_mutate,2.9634637100s,5.7893107430s
INFO,2024-06-11 11:27:07.603,test_nullable_filter_group_mutate,3.0799586100s,5.7642107090s
INFO,2024-06-11 11:27:17.693,test_nullable_filter_group_mutate,3.0637147270s,6.1663518430s
INFO,2024-06-11 11:27:27.686,test_nullable_filter_group_mutate,3.2340463190s,5.8668495950s
INFO,2024-06-11 11:27:37.246,test_nullable_filter_group_mutate,3.1371246350s,5.5714415810s
INFO,2024-06-11 11:27:47.196,test_nullable_filter_group_mutate,2.9308178220s,6.2124195070s
INFO,2024-06-11 11:28:44.499,test_nullable_filter_group_select,3.9996679370s,6.1049022370s
INFO,2024-06-11 11:28:54.030,test_nullable_filter_group_select,3.1508956900s,5.5514082490s
INFO,2024-06-11 11:29:03.622,test_nullable_filter_group_select,3.0532777770s,5.7002889100s
INFO,2024-06-11 11:29:13.741,test_nullable_filter_group_select,3.0042385360s,6.3115302380s
INFO,2024-06-11 11:29:23.704,test_nullable_filter_group_select,3.1718621160s,5.8936431690s
INFO,2024-06-11 11:29:33.544,test_nullable_filter_group_select,3.1611169440s,5.8301093490s
INFO,2024-06-11 11:29:43.206,test_nullable_filter_group_select,2.9062968900s,5.9148628430s
INFO,2024-06-11 11:29:53.086,test_nullable_filter_group_select,3.3375261790s,5.6818307140s
INFO,2024-06-11 11:30:02.874,test_nullable_filter_group_select,3.1011743950s,5.8490351580s
INFO,2024-06-11 11:30:12.500,test_nullable_filter_group_select,3.1579866330s,5.6376815240s
INFO,2024-06-11 11:30:22.252,test_nullable_filter_group_select,3.0574693560s,5.8869307510s
INFO,2024-06-11 11:31:07.629,test_nullable_filter_reduce,2.9069887820s,5.7768222370s
INFO,2024-06-11 11:31:17.384,test_nullable_filter_reduce,3.1149741970s,5.7644738640s
INFO,2024-06-11 11:31:27.544,test_nullable_filter_reduce,2.9298090480s,6.3077642930s
INFO,2024-06-11 11:31:37.021,test_nullable_filter_reduce,2.8877204720s,5.7266047670s
INFO,2024-06-11 11:31:46.556,test_nullable_filter_reduce,2.9444209170s,5.7209935940s
INFO,2024-06-11 11:31:56.209,test_nullable_filter_reduce,3.0598103370s,5.7502474930s
INFO,2024-06-11 11:32:06.133,test_nullable_filter_reduce,2.9835877780s,6.0894235970s
INFO,2024-06-11 11:32:15.825,test_nullable_filter_reduce,2.9793799320s,5.8614823560s
INFO,2024-06-11 11:32:25.173,test_nullable_filter_reduce,2.9044174560s,5.5714327280s
INFO,2024-06-11 11:32:34.770,test_nullable_filter_reduce,3.1755707020s,5.5309936660s
INFO,2024-06-11 11:32:44.828,test_nullable_filter_reduce,2.9619920390s,6.1891256480s
INFO,2024-06-11 11:33:28.643,test_nullable_filter_select,1.3079377080s,5.4070387010s
INFO,2024-06-11 11:33:36.311,test_nullable_filter_select,1.2501867800s,5.5011224520s
INFO,2024-06-11 11:33:43.867,test_nullable_filter_select,1.2899038460s,5.3977300190s
INFO,2024-06-11 11:33:51.251,test_nullable_filter_select,1.2114803850s,5.2392283940s
INFO,2024-06-11 11:33:58.470,test_nullable_filter_select,1.2010347850s,5.0981631240s
INFO,2024-06-11 11:34:05.873,test_nullable_filter_select,1.2141696290s,5.3315300340s
INFO,2024-06-11 11:34:12.786,test_nullable_filter_select,1.1776314109s,4.9237992580s
INFO,2024-06-11 11:34:20.116,test_nullable_filter_select,1.2412190310s,5.1701098590s
INFO,2024-06-11 11:34:27.052,test_nullable_filter_select,1.1773349830s,4.9400025070s
INFO,2024-06-11 11:34:34.269,test_nullable_filter_select,1.1865445720s,5.2423291090s
INFO,2024-06-11 11:34:41.887,test_nullable_filter_select,1.2691086060s,5.4309505090s
INFO,2024-06-11 11:37:02.103,test_nullable_inner_join_select,5.2502113830s,14.0260554680s
INFO,2024-06-11 11:37:22.743,test_nullable_inner_join_select,4.6461289120s,14.9216343250s
INFO,2024-06-11 11:37:44.396,test_nullable_inner_join_select,5.3874618040s,15.1132398600s
INFO,2024-06-11 11:38:05.121,test_nullable_inner_join_select,4.8029374450s,14.8970150570s
INFO,2024-06-11 11:38:26.070,test_nullable_inner_join_select,4.7160600420s,15.2543355810s
INFO,2024-06-11 11:38:47.108,test_nullable_inner_join_select,4.8880645800s,15.1123717720s
INFO,2024-06-11 11:39:06.872,test_nullable_inner_join_select,4.4366295950s,14.3697526750s
INFO,2024-06-11 11:39:28.298,test_nullable_inner_join_select,5.2438027080s,15.0814978110s
INFO,2024-06-11 11:39:49.664,test_nullable_inner_join_select,5.0176209180s,15.2675732410s
INFO,2024-06-11 11:40:10.915,test_nullable_inner_join_select,4.9888295390s,15.1738845590s
INFO,2024-06-11 11:40:32.268,test_nullable_inner_join_select,5.1637628040s,15.1109961150s
INFO,2024-06-11 11:43:04.951,test_nullable_windowing_explicit,4.0702016689s,21.6410014400s
INFO,2024-06-11 11:43:28.819,test_nullable_windowing_explicit,3.2195155000s,19.6563751150s
INFO,2024-06-11 11:43:51.346,test_nullable_windowing_explicit,2.7151333100s,19.0049760730s
INFO,2024-06-11 11:44:13.832,test_nullable_windowing_explicit,2.7125292080s,18.9479756450s
INFO,2024-06-11 11:44:36.419,test_nullable_windowing_explicit,2.7033671090s,19.0850788770s
INFO,2024-06-11 11:44:58.887,test_nullable_windowing_explicit,2.6360525950s,19.0302896350s
INFO,2024-06-11 11:45:21.189,test_nullable_windowing_explicit,2.6384328700s,18.8507735070s
INFO,2024-06-11 11:45:43.679,test_nullable_windowing_explicit,2.6742037270s,19.0120552000s
INFO,2024-06-11 11:46:06.067,test_nullable_windowing_explicit,2.7235699570s,18.8694887530s
INFO,2024-06-11 11:46:28.567,test_nullable_windowing_explicit,2.8546357750s,18.8563667290s
INFO,2024-06-11 11:46:50.957,test_nullable_windowing_explicit,2.5910015190s,19.0092301030s
INFO,2024-06-11 11:47:42.513,test_nullable_windowing_explicit_window_far,3.8915472720s,21.0555183840s
INFO,2024-06-11 11:48:07.728,test_nullable_windowing_explicit_window_far,3.1320739560s,21.3171585240s
INFO,2024-06-11 11:48:33.848,test_nullable_windowing_explicit_window_far,3.1375878890s,22.0835686870s
INFO,2024-06-11 11:48:59.812,test_nullable_windowing_explicit_window_far,3.3624225070s,21.7195893840s
INFO,2024-06-11 11:49:26.150,test_nullable_windowing_explicit_window_far,3.2476347500s,22.2152229790s
INFO,2024-06-11 11:49:52.594,test_nullable_windowing_explicit_window_far,3.2849472920s,22.2705770670s
INFO,2024-06-11 11:50:18.947,test_nullable_windowing_explicit_window_far,3.2379676290s,22.2371743790s
INFO,2024-06-11 11:50:45.451,test_nullable_windowing_explicit_window_far,3.4317830850s,22.1559822230s
INFO,2024-06-11 11:51:12.305,test_nullable_windowing_explicit_window_far,3.6078657130s,22.2145064790s
INFO,2024-06-11 11:51:38.515,test_nullable_windowing_explicit_window_far,3.4839508710s,21.8548364660s
INFO,2024-06-11 11:52:03.503,test_nullable_windowing_explicit_window_far,3.3825676040s,20.7325577230s
