level,timestamp,test_name,backend_name,run_count,total_time,renoir_compile_time,renoir_execution_time,ibis_time
INFO,2024-06-25 10:04:13.841,test_nullable_left_join,polars,-1,0.0030801110s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:13.844,test_nullable_left_join,polars,0,0.0029479960s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:15.417,test_nullable_left_join,flink,-1,1.3852218280s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:16.755,test_nullable_left_join,flink,0,1.3373459950s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:21.048,test_nullable_left_join,renoir,-1,4.2743401350s,4.1785638240s,0.0946658440s,-1.0000000000s
INFO,2024-06-25 10:04:26.995,test_nullable_left_join,renoir,0,5.9461062660s,5.8456713250s,0.0990285350s,-1.0000000000s
INFO,2024-06-25 10:04:27.086,test_nullable_outer_join,duckdb,-1,0.0112427660s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:27.099,test_nullable_outer_join,duckdb,0,0.0121820860s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:27.106,test_nullable_outer_join,polars,-1,0.0037733890s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:27.109,test_nullable_outer_join,polars,0,0.0033590140s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:28.809,test_nullable_outer_join,flink,-1,1.4842286440s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:30.332,test_nullable_outer_join,flink,0,1.5226939540s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:34.656,test_nullable_outer_join,renoir,-1,4.3092984420s,4.2113144830s,0.0968712330s,-1.0000000000s
INFO,2024-06-25 10:04:40.344,test_nullable_outer_join,renoir,0,5.6874012960s,5.5781390700s,0.1080711490s,-1.0000000000s
INFO,2024-06-25 10:04:40.450,test_nullable_windowing_explicit,duckdb,-1,0.0093151410s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:40.459,test_nullable_windowing_explicit,duckdb,0,0.0087616620s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:40.465,test_nullable_windowing_explicit,polars,-1,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:40.467,test_nullable_windowing_explicit,polars,0,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:40.730,test_nullable_windowing_explicit,flink,-1,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:40.731,test_nullable_windowing_explicit,flink,0,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:44.094,test_nullable_windowing_explicit,renoir,-1,3.3465051570s,3.2501369850s,0.0951063850s,-1.0000000000s
INFO,2024-06-25 10:04:47.107,test_nullable_windowing_explicit,renoir,0,3.0133151260s,2.9189664070s,0.0930585490s,-1.0000000000s
INFO,2024-06-25 10:04:47.187,test_nullable_windowing_explicit_group,duckdb,-1,0.0105073780s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:47.197,test_nullable_windowing_explicit_group,duckdb,0,0.0103477760s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:47.203,test_nullable_windowing_explicit_group,polars,-1,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:47.206,test_nullable_windowing_explicit_group,polars,0,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:47.424,test_nullable_windowing_explicit_group,flink,-1,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:47.427,test_nullable_windowing_explicit_group,flink,0,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:50.233,test_nullable_windowing_explicit_group,renoir,-1,2.7918288360s,2.6963637910s,0.0928329760s,-1.0000000000s
INFO,2024-06-25 10:04:52.992,test_nullable_windowing_explicit_group,renoir,0,2.7588531240s,2.6627001440s,0.0934945160s,-1.0000000000s
INFO,2024-06-25 10:04:53.074,test_nullable_windowing_explicit_window_far,duckdb,-1,0.0088996080s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:53.082,test_nullable_windowing_explicit_window_far,duckdb,0,0.0082472160s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:53.087,test_nullable_windowing_explicit_window_far,polars,-1,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:53.089,test_nullable_windowing_explicit_window_far,polars,0,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:53.299,test_nullable_windowing_explicit_window_far,flink,-1,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:53.301,test_nullable_windowing_explicit_window_far,flink,0,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:56.432,test_nullable_windowing_explicit_window_far,renoir,-1,3.1173943980s,3.0211201690s,0.0943343700s,-1.0000000000s
INFO,2024-06-25 10:04:59.480,test_nullable_windowing_explicit_window_far,renoir,0,3.0476002190s,2.9533089790s,0.0925856460s,-1.0000000000s
INFO,2024-06-25 10:04:59.567,test_nullable_windowing_implicit_group,duckdb,-1,0.0087207860s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:59.576,test_nullable_windowing_implicit_group,duckdb,0,0.0093426230s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:59.582,test_nullable_windowing_implicit_group,polars,-1,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:59.583,test_nullable_windowing_implicit_group,polars,0,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:59.824,test_nullable_windowing_implicit_group,flink,-1,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:59.827,test_nullable_windowing_implicit_group,flink,0,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:05:07.699,test_nullable_windowing_implicit_group,renoir,-1,7.8581046500s,7.7605951960s,0.0958428080s,-1.0000000000s
INFO,2024-06-25 10:05:15.450,test_nullable_windowing_implicit_group,renoir,0,7.7509436560s,7.6534568800s,0.0955702990s,-1.0000000000s
INFO,2024-06-25 10:05:15.533,test_nullable_windowing_implicit_mean,duckdb,-1,0.0081968370s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:05:15.542,test_nullable_windowing_implicit_mean,duckdb,0,0.0090323940s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:05:15.547,test_nullable_windowing_implicit_mean,polars,-1,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:05:15.549,test_nullable_windowing_implicit_mean,polars,0,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:05:15.809,test_nullable_windowing_implicit_mean,flink,-1,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:05:15.810,test_nullable_windowing_implicit_mean,flink,0,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:05:22.383,test_nullable_windowing_implicit_mean,renoir,-1,6.5573836370s,6.4613581020s,0.0949452650s,-1.0000000000s
INFO,2024-06-25 10:05:29.485,test_nullable_windowing_implicit_mean,renoir,0,7.1018683110s,7.0038751510s,0.0968114870s,-1.0000000000s
INFO,2024-06-25 10:05:29.564,test_nullable_windowing_implicit_sum,duckdb,-1,0.0077862580s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:05:29.573,test_nullable_windowing_implicit_sum,duckdb,0,0.0088054570s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:05:29.578,test_nullable_windowing_implicit_sum,polars,-1,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:05:29.580,test_nullable_windowing_implicit_sum,polars,0,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:05:29.840,test_nullable_windowing_implicit_sum,flink,-1,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:05:29.842,test_nullable_windowing_implicit_sum,flink,0,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:05:36.898,test_nullable_windowing_implicit_sum,renoir,-1,7.0405403220s,6.9341625550s,0.1057510300s,-1.0000000000s
INFO,2024-06-25 10:05:44.319,test_nullable_windowing_implicit_sum,renoir,0,7.4206768870s,7.3241841470s,0.0957364110s,-1.0000000000s
INFO,2024-06-25 10:05:44.476,test_nexmark_query_1,duckdb,-1,0.0101449730s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:05:44.487,test_nexmark_query_1,duckdb,0,0.0110101110s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:05:44.502,test_nexmark_query_1,polars,-1,0.0044246940s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:05:44.505,test_nexmark_query_1,polars,0,0.0031665000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:05:46.979,test_nexmark_query_1,flink,-1,1.7196091250s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:05:48.563,test_nexmark_query_1,flink,0,1.5842576120s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:05:49.936,test_nexmark_query_1,renoir,-1,1.3370326980s,1.2373029790s,0.0984940320s,-1.0000000000s
INFO,2024-06-25 10:05:51.273,test_nexmark_query_1,renoir,0,1.3366582330s,1.2418107470s,0.0934441940s,-1.0000000000s
INFO,2024-06-25 10:05:51.423,test_nexmark_query_2,duckdb,-1,0.0095918830s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:05:51.433,test_nexmark_query_2,duckdb,0,0.0097502770s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:05:51.445,test_nexmark_query_2,polars,-1,0.0027549890s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:05:51.448,test_nexmark_query_2,polars,0,0.0027455710s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:05:53.425,test_nexmark_query_2,flink,-1,1.1725408800s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:05:54.580,test_nexmark_query_2,flink,0,1.1539981680s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:05:55.976,test_nexmark_query_2,renoir,-1,1.3628160580s,1.2633363960s,0.0980894470s,-1.0000000000s
INFO,2024-06-25 10:05:57.260,test_nexmark_query_2,renoir,0,1.2844056590s,1.1887835760s,0.0941657540s,-1.0000000000s
INFO,2024-06-25 10:05:57.414,test_nexmark_query_3,duckdb,-1,0.0187710240s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:05:57.433,test_nexmark_query_3,duckdb,0,0.0188178440s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:05:57.449,test_nexmark_query_3,polars,-1,0.0070406280s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:05:57.455,test_nexmark_query_3,polars,0,0.0067558400s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:05:59.353,test_nexmark_query_3,flink,-1,1.0354414460s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:06:00.380,test_nexmark_query_3,flink,0,1.0271012160s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:06:04.946,test_nexmark_query_3,renoir,-1,4.5339225330s,4.4289391920s,0.0999333300s,-1.0000000000s
INFO,2024-06-25 10:06:10.729,test_nexmark_query_3,renoir,0,5.7828033870s,5.6349372390s,0.1426813380s,-1.0000000000s
INFO,2024-06-25 10:06:10.932,test_nexmark_query_4,duckdb,-1,0.0295938830s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:06:10.960,test_nexmark_query_4,duckdb,0,0.0277773940s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:06:10.984,test_nexmark_query_4,polars,-1,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:06:10.992,test_nexmark_query_4,polars,0,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:06:13.309,test_nexmark_query_4,flink,-1,1.3593090790s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:06:14.616,test_nexmark_query_4,flink,0,1.3067759650s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:06:22.395,test_nexmark_query_4,renoir,-1,7.7481518660s,7.5267453210s,0.2143820220s,-1.0000000000s
INFO,2024-06-25 10:06:30.353,test_nexmark_query_4,renoir,0,7.9583765300s,7.8489252290s,0.0958587920s,-1.0000000000s
INFO,2024-06-25 10:06:30.513,test_nexmark_query_6,duckdb,-1,0.0254405550s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:06:30.539,test_nexmark_query_6,duckdb,0,0.0256172400s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:06:30.557,test_nexmark_query_6,polars,-1,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:06:30.566,test_nexmark_query_6,polars,0,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:06:31.465,test_nexmark_query_6,flink,-1,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:06:31.476,test_nexmark_query_6,flink,0,-1.0000000000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:06:38.527,test_nexmark_query_6,renoir,-1,7.0208901420s,6.9154375650s,0.0971269030s,-1.0000000000s
INFO,2024-06-25 10:06:46.006,test_nexmark_query_6,renoir,0,7.4788629190s,7.3669413990s,0.1027818690s,-1.0000000000s
