level,timestamp,test_name,backend_name,run_count,total_time,renoir_compile_time,renoir_execution_time,ibis_time
INFO,2024-06-24 17:57:54.296,test_nullable_filter_group_mutate,renoir,6,2.0115397651s,1.5954993310s,0.4138159930s,-1.0000000000s
INFO,2024-06-24 17:57:56.284,test_nullable_filter_group_mutate,renoir,7,1.9883439400s,1.5780562731s,0.4080885400s,-1.0000000000s
INFO,2024-06-24 17:57:58.257,test_nullable_filter_group_mutate,renoir,8,1.9726663079s,1.5663195479s,0.4041867480s,-1.0000000000s
INFO,2024-06-24 17:58:00.247,test_nullable_filter_group_mutate,renoir,9,1.9894196079s,1.5834321950s,0.4038625490s,-1.0000000000s
INFO,2024-06-24 17:58:22.353,test_nullable_filter_group_mutate_reduce,duckdb,-1,6.4887568160s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:58:28.783,test_nullable_filter_group_mutate_reduce,duckdb,0,6.4302872320s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:58:35.195,test_nullable_filter_group_mutate_reduce,duckdb,1,6.4112894030s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:58:41.647,test_nullable_filter_group_mutate_reduce,duckdb,2,6.4515454570s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:58:48.077,test_nullable_filter_group_mutate_reduce,duckdb,3,6.4302953159s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:58:54.483,test_nullable_filter_group_mutate_reduce,duckdb,4,6.4061952240s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:59:00.970,test_nullable_filter_group_mutate_reduce,duckdb,5,6.4865191670s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:59:07.539,test_nullable_filter_group_mutate_reduce,duckdb,6,6.5681946570s,-1.0000000000s,-1.0000000000s,-1.0000000000s
